-0.3182  	-0.0765  	-0.9453  	-0.1868  	0.00524  	-0.0013  	-0.1177  	0.06617  	0.51315  	-0.0241  	-0.2078  	0.98611  	0.39285  	-0.4208  	-1.3216  	0.22250  	-0.1057  	0.29709  	0.24799  	0.09394  	-0.1816  	0.61592  	-0.1387  	0.27960  	0.04524  	0.10487  	-0.0743  	-0.2830  	-0.5240  	-0.2055  	0.04732  	0.26064  	-0.2423  	0.00941  	-0.0131  	-0.0220  	-0.0123  	0.11050  	-0.2872  	-0.2465  	0.47715  	-0.0492  	0.01073  	0.56216  	0.21626  	-0.0602  	-0.0151  	0.07137  	0.04492  	-0.0374  	-0.1104  	-0.0102  	-0.0025  	0.02096  	-0.0172  	7.28038  	0.00785  	0.01574  	-0.0074  	0.00997  	-0.0031  	-0.0444  	0.05795  	0.00240  	0.17145  	0.02031  	0.00316  	-0.0119  	0.05706  	0.36802  	
-0.3305  	-0.0844  	-0.9585  	-0.1353  	0.00949  	0.08871  	-0.1045  	0.03012  	0.51627  	-0.0498  	-0.3845  	0.98299  	0.38751  	-0.5044  	-1.3178  	0.26022  	-0.1057  	0.36663  	0.26810  	0.08188  	-0.3460  	0.64624  	-0.1369  	0.16144  	0.03585  	0.13555  	-0.1565  	-0.1242  	-0.4185  	-0.1957  	0.08599  	0.27601  	-0.2465  	0.01529  	-0.1537  	0.00035  	-0.1017  	0.10182  	-0.2311  	-0.2542  	0.51798  	-0.0760  	0.04426  	0.57942  	0.21682  	-0.0694  	-0.0263  	0.08892  	0.04064  	-0.0326  	-0.1114  	-0.0118  	0.00020  	0.01418  	-0.0117  	0.00096  	0.00858  	0.01492  	-0.0027  	0.00569  	0.00071  	-0.0416  	0.06162  	0.00479  	0.17145  	0.01948  	0.00363  	-0.0121  	0.05760  	0.36645  	
-0.2415  	-0.0425  	-0.9270  	-0.0401  	0.01942  	0.09153  	-0.1306  	0.05152  	0.52155  	-0.1106  	-0.4046  	1.03182  	0.37178  	-0.5409  	-1.2496  	0.28909  	-0.0662  	0.35726  	0.25531  	0.07690  	-0.2887  	0.64507  	-0.1280  	0.17737  	0.00833  	0.12512  	-0.1493  	-0.1872  	-0.4558  	-0.1890  	0.04615  	0.27502  	-0.2388  	0.02834  	-0.1170  	-0.0151  	-0.0552  	0.14104  	-0.2640  	-0.2433  	0.53246  	-0.0646  	0.03640  	0.57544  	0.20803  	-0.0616  	-0.0201  	0.07227  	0.03591  	-0.0356  	-0.1145  	-0.0109  	0.00090  	0.02200  	-0.0117  	-0.0029  	0.00931  	0.01797  	-0.0067  	0.00992  	-0.0015  	-0.0332  	0.05741  	0.01104  	0.17313  	0.01946  	0.00397  	-0.0122  	0.05682  	0.37451  	
-0.1006  	-0.0117  	-0.8866  	0.13826  	0.10560  	0.11802  	-0.1563  	0.10838  	0.52503  	-0.1520  	-0.3786  	1.09930  	0.35059  	-0.4082  	-1.1342  	0.29944  	-0.0977  	0.29669  	0.24608  	0.03337  	-0.1872  	0.63548  	-0.1489  	0.21908  	-0.0226  	0.11279  	-0.1124  	-0.2712  	-0.5272  	-0.1708  	0.02279  	0.28806  	-0.2325  	0.01996  	-0.0055  	-0.0550  	0.02177  	0.16127  	-0.3107  	-0.2420  	0.49754  	-0.0566  	0.02844  	0.57392  	0.21169  	-0.0564  	-0.0131  	0.05121  	0.02900  	-0.0324  	-0.1219  	-0.0099  	0.00120  	0.02630  	-0.0146  	0.00090  	0.00577  	0.01353  	-0.0156  	0.00785  	-0.0066  	-0.0379  	0.04842  	0.00254  	0.17637  	0.01968  	0.00430  	-0.0126  	0.05596  	0.38334  	
0.03856  	0.01626  	-0.8298  	0.20343  	0.11425  	0.19584  	-0.1524  	0.15506  	0.53697  	-0.2018  	-0.3157  	1.11734  	0.36982  	-0.3113  	-1.0341  	0.30217  	-0.1134  	0.26338  	0.23439  	0.04724  	-0.0557  	0.62452  	-0.1577  	0.25721  	-0.0244  	0.09669  	-0.0631  	-0.3467  	-0.6029  	-0.1827  	0.03055  	0.29825  	-0.2188  	0.00933  	0.09172  	-0.0915  	0.08623  	0.16791  	-0.3472  	-0.2664  	0.46551  	-0.0494  	0.00125  	0.56093  	0.21779  	-0.0545  	-0.0140  	0.05337  	0.02837  	-0.0296  	-0.1169  	-0.0128  	0.00103  	0.01761  	-0.0167  	0.00998  	0.00613  	0.01590  	-0.0144  	0.00754  	0.00206  	-0.0440  	0.05285  	0.00616  	0.17973  	0.02234  	0.00453  	-0.0126  	0.05567  	0.37574  	
0.22450  	0.10647  	-0.7095  	0.29858  	0.12276  	0.30070  	-0.1196  	0.24336  	0.57460  	-0.2138  	-0.2931  	1.09620  	0.41592  	-0.1466  	-0.9439  	0.37910  	-0.1209  	0.22337  	0.23585  	0.00328  	0.10147  	0.64259  	-0.1789  	0.30183  	-0.0341  	0.07110  	0.03749  	-0.4604  	-0.7182  	-0.1910  	0.00992  	0.32738  	-0.2217  	0.01570  	0.18968  	-0.1350  	0.16152  	0.19899  	-0.3880  	-0.2838  	0.40834  	-0.0503  	-0.0025  	0.54852  	0.21347  	-0.0522  	-0.0121  	0.06322  	0.03298  	-0.0255  	-0.1127  	-0.0088  	0.00593  	0.02213  	-0.0143  	0.01613  	-0.0034  	0.01594  	-0.0098  	0.00359  	-0.0024  	-0.0357  	0.04845  	0.00117  	0.18280  	0.02433  	0.00507  	-0.0126  	0.05578  	0.35911  	
0.35834  	0.14856  	-0.6150  	0.34309  	0.11912  	0.37043  	-0.1084  	0.29253  	0.63129  	-0.2429  	-0.2676  	1.10995  	0.41788  	-0.1010  	-0.9337  	0.43437  	-0.1286  	0.18718  	0.24337  	-0.0258  	0.16333  	0.64904  	-0.1526  	0.33800  	-0.0445  	0.06208  	0.06827  	-0.5523  	-0.8117  	-0.1966  	0.00031  	0.34544  	-0.2010  	0.00458  	0.22805  	-0.1588  	0.22237  	0.21462  	-0.4146  	-0.3087  	0.39768  	-0.0498  	0.00427  	0.55677  	0.21179  	-0.0548  	-0.0167  	0.06472  	0.04128  	-0.0206  	-0.1182  	-0.0127  	0.00778  	0.02849  	-0.0161  	0.02118  	-0.0024  	0.01610  	-0.0150  	0.01061  	-0.0008  	-0.0320  	0.04720  	-4.6182  	0.18427  	0.02709  	0.00522  	-0.0123  	0.05547  	0.35973  	
0.41561  	0.14342  	-0.5808  	0.35358  	0.11286  	0.43363  	-0.1029  	0.32952  	0.64519  	-0.2739  	-0.2739  	1.11739  	0.43669  	-0.0652  	-0.8906  	0.47145  	-0.1089  	0.16880  	0.25940  	-0.0638  	0.17900  	0.66704  	-0.1255  	0.38961  	-0.0237  	0.05355  	0.12907  	-0.6052  	-0.8518  	-0.1799  	0.00115  	0.35850  	-0.2039  	0.00457  	0.25505  	-0.1649  	0.25973  	0.22689  	-0.4128  	-0.3166  	0.37217  	-0.0435  	0.00651  	0.55092  	0.20876  	-0.0555  	-0.0206  	0.07429  	0.04849  	-0.0269  	-0.1185  	-0.0092  	0.00809  	0.03125  	-0.0151  	0.02306  	-0.0048  	0.01730  	-0.0151  	0.01786  	-0.0020  	-0.0374  	0.05591  	0.00193  	0.18272  	0.02865  	0.00530  	-0.0122  	0.05471  	0.37491  	
0.41591  	0.13650  	-0.5815  	0.35817  	0.11281  	0.44404  	-0.1014  	0.33841  	0.64798  	-0.2717  	-0.2771  	1.12151  	0.44383  	-0.0633  	-0.8906  	0.47432  	-0.1030  	0.16806  	0.25800  	-0.0598  	0.18043  	0.66546  	-0.1195  	0.39499  	-0.0214  	0.05418  	0.13302  	-0.6020  	-0.8529  	-0.1784  	0.00051  	0.35828  	-0.2067  	0.00581  	0.25130  	-0.1656  	0.25847  	0.22732  	-0.4076  	-0.3179  	0.36716  	-0.0435  	0.00619  	0.55219  	0.21018  	-0.0549  	-0.0215  	0.07483  	0.04918  	-0.0275  	-0.1174  	-0.0088  	0.00833  	0.03066  	-0.0149  	0.02297  	-0.0063  	0.01783  	-0.0149  	0.01811  	-0.0011  	-0.0375  	0.05689  	0.00323  	0.17931  	0.03016  	0.00542  	-0.0113  	0.05522  	0.37686  	
0.40057  	0.13486  	-0.5894  	0.34824  	0.10827  	0.42895  	-0.1040  	0.33551  	0.64903  	-0.2637  	-0.2684  	1.13417  	0.43748  	-0.0722  	-0.9022  	0.46813  	-0.1024  	0.17068  	0.25366  	-0.0573  	0.16967  	0.66109  	-0.1175  	0.38030  	-0.0302  	0.05826  	0.11558  	-0.5854  	-0.8457  	-0.1830  	0.00423  	0.35525  	-0.2033  	0.00687  	0.23894  	-0.1668  	0.25694  	0.22788  	-0.4090  	-0.3243  	0.38193  	-0.0472  	0.01066  	0.55146  	0.20917  	-0.0549  	-0.0207  	0.07364  	0.04776  	-0.0265  	-0.1198  	-0.0079  	0.00796  	0.03164  	-0.0155  	0.02200  	-0.0067  	0.01736  	-0.0137  	0.01762  	-0.0005  	-0.0368  	0.05499  	0.00304  	0.17687  	0.03091  	0.00543  	-0.0104  	0.05648  	0.37393  	
